locationId,rate,2015,2016,2017
06252,Total de víctimas de muertes en siniestros viales,2,6,12
06252,Total de víctimas de lesiones culposas en siniestros viales,159,531,603
06252,Total de víctimas de violaciones,21,11,14
06252,Total de víctimas de otros delitos contra la integridad sexual,157,36,34
06252,Total de hechos de amenazas,898,716,832
06252,Total de delitos contra la propiedad,3027,3492,3764
06252,Total de hechos de robos,1527,1822,1904
06252,Total de hechos de hurtos,892,1122,1155
06252,Total de víctimas de trata de personas por provincia de origen,,,
06252,Total de víctimas de trata de personas por provincia de captación,,,
06260,Total de hechos delictivos,9303,6551,6440
06260,Total de víctimas de delitos contra las personas,2774,1325,1186
06260,Total de víctimas de homicidios dolosos,40,31,29
06260,Total de víctimas de lesiones dolosas,1954,577,517
06260,Total de víctimas de muertes en siniestros viales,6,18,7
06260,Total de víctimas de lesiones culposas en siniestros viales,351,500,525
06260,Total de víctimas de violaciones,0,12,21
06260,Total de víctimas de otros delitos contra la integridad sexual,26,13,11
06260,Total de hechos de amenazas,2309,748,694
06260,Total de delitos contra la propiedad,3583,3580,3401
06260,Total de hechos de robos,1915,2078,1961
06260,Total de hechos de hurtos,1109,1087,1023
06260,Total de víctimas de trata de personas por provincia de origen,,,
06260,Total de víctimas de trata de personas por provincia de captación,,,
06266,Total de hechos delictivos,843,1045,1040
06266,Total de víctimas de delitos contra las personas,217,230,210
06266,Total de víctimas de homicidios dolosos,2,1,1
06266,Total de víctimas de lesiones dolosas,124,136,110
06266,Total de víctimas de muertes en siniestros viales,5,7,6
06266,Total de víctimas de lesiones culposas en siniestros viales,62,58,86
06266,Total de víctimas de violaciones,1,2,3
06266,Total de víctimas de otros delitos contra la integridad sexual,8,12,4
06266,Total de hechos de amenazas,163,190,147
06266,Total de delitos contra la propiedad,385,492,482
06266,Total de hechos de robos,191,217,191
06266,Total de hechos de hurtos,118,159,128
06266,Total de víctimas de trata de personas por provincia de origen,,,
06266,Total de víctimas de trata de personas por provincia de captación,,,
06270,Total de hechos delictivos,5465,3386,3157
06270,Total de víctimas de delitos contra las personas,2238,834,807
06270,Total de víctimas de homicidios dolosos,6,2,8
06270,Total de víctimas de lesiones dolosas,1783,472,438
06270,Total de víctimas de muertes en siniestros viales,4,7,12
06270,Total de víctimas de lesiones culposas en siniestros viales,211,290,300
06270,Total de víctimas de violaciones,0,20,23
06270,Total de víctimas de otros delitos contra la integridad sexual,131,9,11
06270,Total de hechos de amenazas,1061,510,425
06270,Total de delitos contra la propiedad,1535,1468,1268
06270,Total de hechos de robos,620,728,572
06270,Total de hechos de hurtos,462,405,379
06270,Total de víctimas de trata de personas por provincia de origen,,,
06270,Total de víctimas de trata de personas por provincia de captación,,,
06274,Total de hechos delictivos,9106,8576,8973
06274,Total de víctimas de delitos contra las personas,3500,2519,2676
06274,Total de víctimas de homicidios dolosos,48,44,38
06274,Total de víctimas de lesiones dolosas,2409,1421,1526
06274,Total de víctimas de muertes en siniestros viales,23,16,13
06274,Total de víctimas de lesiones culposas en siniestros viales,780,783,837
06274,Total de víctimas de violaciones,60,50,45
06274,Total de víctimas de otros delitos contra la integridad sexual,220,96,113
06274,Total de hechos de amenazas,1534,1249,1525
06274,Total de delitos contra la propiedad,3113,3134,3086
06274,Total de hechos de robos,1662,1660,1527
06274,Total de hechos de hurtos,740,767,759
06274,Total de víctimas de trata de personas por provincia de origen,,,
06274,Total de víctimas de trata de personas por provincia de captación,,,
06277,Total de hechos delictivos,206,189,164
06277,Total de víctimas de delitos contra las personas,87,88,65
06277,Total de víctimas de homicidios dolosos,0,0,0
06277,Total de víctimas de lesiones dolosas,64,37,25
06277,Total de víctimas de muertes en siniestros viales,1,0,2
06277,Total de víctimas de lesiones culposas en siniestros viales,21,42,37
06277,Total de víctimas de violaciones,0,0,1
06277,Total de víctimas de otros delitos contra la integridad sexual,1,0,2
06277,Total de hechos de amenazas,25,10,10
06277,Total de delitos contra la propiedad,54,53,46
06277,Total de hechos de robos,7,6,7
06277,Total de hechos de hurtos,6,16,18
06277,Total de víctimas de trata de personas por provincia de origen,,,
06277,Total de víctimas de trata de personas por provincia de captación,,,
06280,Total de hechos delictivos,879,697,718
06280,Total de víctimas de delitos contra las personas,207,139,195
06280,Total de víctimas de homicidios dolosos,3,1,1
06280,Total de víctimas de lesiones dolosas,149,76,108
06280,Total de víctimas de muertes en siniestros viales,3,2,1
06280,Total de víctimas de lesiones culposas en siniestros viales,32,30,74
06280,Total de víctimas de violaciones,6,3,4
06280,Total de víctimas de otros delitos contra la integridad sexual,28,2,3
06280,Total de hechos de amenazas,195,132,104
06280,Total de delitos contra la propiedad,374,320,307
06280,Total de hechos de robos,149,112,129
06280,Total de hechos de hurtos,86,100,89
06280,Total de víctimas de trata de personas por provincia de origen,,,
06280,Total de víctimas de trata de personas por provincia de captación,,,
06287,Total de hechos delictivos,182,194,232
06287,Total de víctimas de delitos contra las personas,29,52,47
06287,Total de víctimas de homicidios dolosos,1,0,0
06287,Total de víctimas de lesiones dolosas,4,16,14
06287,Total de víctimas de muertes en siniestros viales,3,0,0
06287,Total de víctimas de lesiones culposas en siniestros viales,20,34,32
06287,Total de víctimas de violaciones,0,0,1
06287,Total de víctimas de otros delitos contra la integridad sexual,3,0,0
06287,Total de hechos de amenazas,21,14,17
06287,Total de delitos contra la propiedad,31,41,43
06287,Total de hechos de robos,3,6,4
06287,Total de hechos de hurtos,17,20,25
06287,Total de víctimas de trata de personas por provincia de origen,,,
06287,Total de víctimas de trata de personas por provincia de captación,,,
06294,Total de hechos delictivos,215,203,184
06294,Total de víctimas de delitos contra las personas,90,100,115
06294,Total de víctimas de homicidios dolosos,0,0,1
06294,Total de víctimas de lesiones dolosas,51,43,41
06294,Total de víctimas de muertes en siniestros viales,1,4,8
06294,Total de víctimas de lesiones culposas en siniestros viales,34,34,64
06294,Total de víctimas de violaciones,0,1,1
06294,Total de víctimas de otros delitos contra la integridad sexual,3,1,2
06294,Total de hechos de amenazas,27,10,8
06294,Total de delitos contra la propiedad,44,35,36
06294,Total de hechos de robos,10,10,7
06294,Total de hechos de hurtos,7,10,7
06294,Total de víctimas de trata de personas por provincia de origen,,,
06294,Total de víctimas de trata de personas por provincia de captación,,,
06301,Total de hechos delictivos,272,503,608
06301,Total de víctimas de delitos contra las personas,76,101,139
06301,Total de víctimas de homicidios dolosos,0,1,0
06301,Total de víctimas de lesiones dolosas,51,40,64
06301,Total de víctimas de muertes en siniestros viales,0,1,2
06301,Total de víctimas de lesiones culposas en siniestros viales,23,44,72
06301,Total de víctimas de violaciones,0,0,5
06301,Total de víctimas de otros delitos contra la integridad sexual,11,1,1
06301,Total de hechos de amenazas,55,72,78
06301,Total de delitos contra la propiedad,67,226,250
06301,Total de hechos de robos,12,71,55
06301,Total de hechos de hurtos,14,98,120
06301,Total de víctimas de trata de personas por provincia de origen,,,
06301,Total de víctimas de trata de personas por provincia de captación,,,
06308,Total de hechos delictivos,37,22,21
06308,Total de víctimas de delitos contra las personas,8,14,12
06308,Total de víctimas de homicidios dolosos,0,0,0
06308,Total de víctimas de lesiones dolosas,6,10,2
06308,Total de víctimas de muertes en siniestros viales,0,0,0
06308,Total de víctimas de lesiones culposas en siniestros viales,2,1,9
06308,Total de víctimas de violaciones,0,0,0
06308,Total de víctimas de otros delitos contra la integridad sexual,2,0,0
06308,Total de hechos de amenazas,3,3,1
06308,Total de delitos contra la propiedad,12,4,4
06308,Total de hechos de robos,2,0,1
06308,Total de hechos de hurtos,6,3,1
06308,Total de víctimas de trata de personas por provincia de origen,,,
06308,Total de víctimas de trata de personas por provincia de captación,,,
06315,Total de hechos delictivos,432,329,455
06315,Total de víctimas de delitos contra las personas,58,78,39
06315,Total de víctimas de homicidios dolosos,2,2,3
06315,Total de víctimas de lesiones dolosas,38,16,11
06315,Total de víctimas de muertes en siniestros viales,0,0,2
06315,Total de víctimas de lesiones culposas en siniestros viales,9,32,23
06315,Total de víctimas de violaciones,1,1,2
06315,Total de víctimas de otros delitos contra la integridad sexual,22,2,0
06315,Total de hechos de amenazas,38,20,14
06315,Total de delitos contra la propiedad,116,152,95
06315,Total de hechos de robos,37,64,21
06315,Total de hechos de hurtos,45,59,47
06315,Total de víctimas de trata de personas por provincia de origen,,,
06315,Total de víctimas de trata de personas por provincia de captación,,,
06322,Total de hechos delictivos,179,200,163
06322,Total de víctimas de delitos contra las personas,51,60,40
06322,Total de víctimas de homicidios dolosos,0,0,0
06322,Total de víctimas de lesiones dolosas,28,25,24
06322,Total de víctimas de muertes en siniestros viales,3,0,1
06322,Total de víctimas de lesiones culposas en siniestros viales,14,31,13
06322,Total de víctimas de violaciones,0,1,0
06322,Total de víctimas de otros delitos contra la integridad sexual,0,0,0
06322,Total de hechos de amenazas,27,40,26
06322,Total de delitos contra la propiedad,81,78,61
06322,Total de hechos de robos,8,17,9
06322,Total de hechos de hurtos,51,39,35
06322,Total de víctimas de trata de personas por provincia de origen,,,
06322,Total de víctimas de trata de personas por provincia de captación,,,
06329,Total de hechos delictivos,178,116,225
06329,Total de víctimas de delitos contra las personas,62,33,91
06329,Total de víctimas de homicidios dolosos,0,0,1
06329,Total de víctimas de lesiones dolosas,31,10,31
06329,Total de víctimas de muertes en siniestros viales,0,1,5
06329,Total de víctimas de lesiones culposas en siniestros viales,12,18,50
06329,Total de víctimas de violaciones,2,2,2
06329,Total de víctimas de otros delitos contra la integridad sexual,2,0,3
06329,Total de hechos de amenazas,28,8,30
06329,Total de delitos contra la propiedad,72,49,63
06329,Total de hechos de robos,19,19,14
06329,Total de hechos de hurtos,36,22,30
06329,Total de víctimas de trata de personas por provincia de origen,,,
06329,Total de víctimas de trata de personas por provincia de captación,,,
06336,Total de hechos delictivos,66,75,78
06336,Total de víctimas de delitos contra las personas,28,29,28
06336,Total de víctimas de homicidios dolosos,0,1,0
06336,Total de víctimas de lesiones dolosas,7,8,7
06336,Total de víctimas de muertes en siniestros viales,1,4,8
06336,Total de víctimas de lesiones culposas en siniestros viales,19,14,11
06336,Total de víctimas de violaciones,0,1,0
06336,Total de víctimas de otros delitos contra la integridad sexual,1,0,0
06336,Total de hechos de amenazas,9,8,7
06336,Total de delitos contra la propiedad,30,25,20
06336,Total de hechos de robos,11,11,8
06336,Total de hechos de hurtos,10,10,7
06336,Total de víctimas de trata de personas por provincia de origen,,,
06336,Total de víctimas de trata de personas por provincia de captación,,,
06343,Total de hechos delictivos,127,113,150
06343,Total de víctimas de delitos contra las personas,51,29,33
06343,Total de víctimas de homicidios dolosos,1,1,0
06343,Total de víctimas de lesiones dolosas,24,7,13
06343,Total de víctimas de muertes en siniestros viales,3,0,7
06343,Total de víctimas de lesiones culposas en siniestros viales,9,18,9
06343,Total de víctimas de violaciones,0,3,2
06343,Total de víctimas de otros delitos contra la integridad sexual,3,0,1
06343,Total de hechos de amenazas,28,13,27
06343,Total de delitos contra la propiedad,40,45,36
06343,Total de hechos de robos,8,12,10
06343,Total de hechos de hurtos,10,20,14
06343,Total de víctimas de trata de personas por provincia de origen,,,
